Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2094,102,0.249632,3804,950,3329,11650,3.06,374,346,0.9238,1268,3.3897,35.18
2094,103,0.262114,2854,748,2480,8321,2.92,274,254,0.9268,894,3.2580,33.60
2094,104,0.275220,2106,580,1816,5841,2.77,198,184,0.9296,619,3.1305,32.07
2094,105,0.288981,1526,441,1306,4024,2.64,140,131,0.9324,422,3.0071,30.58
2094,106,0.303430,1085,329,921,2718,2.50,97,91,0.9351,281,2.8877,29.15
2094,107,0.318601,756,241,636,1798,2.38,66,62,0.9377,184,2.7724,27.77
2094,108,0.334531,515,172,429,1162,2.26,44,42,0.9402,118,2.6609,26.43
2094,109,0.351258,343,120,283,733,2.14,29,27,0.9426,73,2.5533,25.14
2094,110,0.368821,222,82,181,451,2.03,18,17,0.9449,45,2.4494,23.89
2094,111,0.387262,140,54,113,269,1.92,11,11,0.9472,26,2.3491,22.69
2094,112,0.406625,86,35,69,156,1.81,7,6,0.9494,15,2.2524,21.53
2094,113,0.426956,51,22,40,87,1.71,4,4,0.9515,8,2.1591,20.41
2094,114,0.448304,29,13,23,47,1.62,2,2,0.9535,5,2.0692,19.33
2094,115,0.470719,16,8,12,25,1.52,1,1,0.9554,2,1.9827,18.29
2094,116,0.494255,9,4,6,12,1.44,1,1,0.9573,1,1.8993,17.29
2094,117,0.518968,4,2,3,6,1.35,0,0,0.9591,1,1.8190,16.33
2094,118,0.544916,2,1,2,3,1.27,0,0,0.9608,0,1.7418,15.40
2094,119,0.572162,1,1,1,1,1.19,0,0,0.9625,0,1.6675,14.51
2095,0,0.001772,100000,177,99845,8325766,83.26,100000,16106,0.1611,3731446,37.3145,442.27
2095,1,0.000153,99823,15,99815,8225920,82.41,97578,15933,0.1633,3631446,37.2157,441.09
2095,2,0.000092,99807,9,99803,8126105,81.42,95370,15918,0.1669,3533867,37.0543,439.15
2095,3,0.000076,99798,8,99795,8026302,80.43,93217,15910,0.1707,3438497,36.8869,437.14
2095,4,0.000062,99791,6,99788,7926508,79.43,91115,15903,0.1745,3345280,36.7151,435.08
2095,5,0.000052,99785,5,99782,7826720,78.44,89061,15897,0.1785,3254166,36.5388,432.97
2095,6,0.000047,99779,5,99777,7726938,77.44,87054,15893,0.1826,3165105,36.3581,430.80
2095,7,0.000044,99775,4,99772,7627161,76.44,85092,15889,0.1867,3078052,36.1730,428.58
2095,8,0.000043,99770,4,99768,7527389,75.45,83176,15885,0.1910,2992959,35.9836,426.30
2095,9,0.000043,99766,4,99764,7427620,74.45,81302,15882,0.1953,2909783,35.7898,423.98
2095,10,0.000045,99762,4,99759,7327856,73.45,79471,15878,0.1998,2828481,35.5914,421.60
2095,11,0.000049,99757,5,99755,7228097,72.46,77681,15875,0.2044,2749011,35.3886,419.16
2095,12,0.000060,99752,6,99749,7128342,71.46,75930,15871,0.2090,2671330,35.1813,416.68
2095,13,0.000085,99746,8,99742,7028593,70.46,74219,15867,0.2138,2595400,34.9696,414.14
2095,14,0.000132,99738,13,99731,6928851,69.47,72544,15861,0.2186,2521181,34.7538,411.55
2095,15,0.000206,99725,21,99714,6829119,68.48,70904,15851,0.2236,2448637,34.5347,408.92
2095,16,0.000295,99704,29,99689,6729405,67.49,69295,15837,0.2285,2377733,34.3131,406.26
2095,17,0.000394,99675,39,99655,6629716,66.51,67717,15817,0.2336,2308438,34.0894,403.57
2095,18,0.000496,99635,49,99611,6530061,65.54,66169,15791,0.2386,2240721,33.8638,400.87
2095,19,0.000591,99586,59,99557,6430450,64.57,64649,15759,0.2438,2174552,33.6363,398.14
2095,20,0.000674,99527,67,99494,6330893,63.61,63158,15721,0.2489,2109903,33.4067,395.38
2095,21,0.000743,99460,74,99423,6231400,62.65,61696,15680,0.2541,2046745,33.1744,392.59
2095,22,0.000796,99386,79,99347,6131977,61.70,60265,15635,0.2594,1985049,32.9389,389.77
2095,23,0.000842,99307,84,99265,6032630,60.75,58863,15588,0.2648,1924784,32.6995,386.89
2095,24,0.000888,99223,88,99179,5933365,59.80,57491,15540,0.2703,1865921,32.4559,383.97
2095,25,0.000937,99135,93,99089,5834185,58.85,56148,15490,0.2759,1808431,32.2080,381.00
2095,26,0.000989,99042,98,98994,5735096,57.91,54835,15438,0.2815,1752282,31.9557,377.97
2095,27,0.001040,98945,103,98893,5636103,56.96,53549,15385,0.2873,1697447,31.6991,374.89
2095,28,0.001088,98842,108,98788,5537210,56.02,52290,15331,0.2932,1643899,31.4378,371.75
2095,29,0.001133,98734,112,98678,5438422,55.08,51059,15275,0.2992,1591608,31.1718,368.56
2095,30,0.001173,98622,116,98564,5339744,54.14,49855,15219,0.3053,1540549,30.9008,365.31
2095,31,0.001208,98506,119,98447,5241179,53.21,48677,15161,0.3115,1490694,30.6245,361.99
2095,32,0.001241,98387,122,98326,5142732,52.27,47525,15104,0.3178,1442018,30.3425,358.61
2095,33,0.001281,98265,126,98202,5044406,51.33,46399,15046,0.3243,1394493,30.0547,355.16
2095,34,0.001326,98139,130,98074,4946204,50.40,45297,14988,0.3309,1348094,29.7610,351.63
2095,35,0.001372,98009,134,97942,4848129,49.47,44220,14929,0.3376,1302797,29.4616,348.04
2095,36,0.001414,97875,138,97806,4750187,48.53,43167,14870,0.3445,1258577,29.1562,344.37
2095,37,0.001452,97736,142,97666,4652381,47.60,42136,14811,0.3515,1215410,28.8446,340.64
2095,38,0.001484,97595,145,97522,4554716,46.67,41129,14751,0.3586,1173274,28.5265,336.82
2095,39,0.001509,97450,147,97376,4457194,45.74,40145,14691,0.3660,1132145,28.2014,332.92
2095,40,0.001526,97303,148,97228,4359817,44.81,39183,14632,0.3734,1092000,27.8691,328.93
2095,41,0.001536,97154,149,97080,4262589,43.87,38244,14573,0.3811,1052816,27.5291,324.85
2095,42,0.001550,97005,150,96930,4165509,42.94,37327,14516,0.3889,1014573,27.1810,320.67
2095,43,0.001581,96855,153,96778,4068579,42.01,36431,14459,0.3969,977246,26.8247,316.40
2095,44,0.001637,96702,158,96622,3971801,41.07,35555,14403,0.4051,940815,26.4606,312.03
2095,45,0.001715,96543,166,96460,3875179,40.14,34699,14346,0.4134,905260,26.0888,307.57
2095,46,0.001809,96378,174,96291,3778718,39.21,33861,14288,0.4220,870561,25.7100,303.02
2095,47,0.001918,96203,185,96111,3682428,38.28,33040,14228,0.4306,836700,25.3241,298.39
2095,48,0.002056,96019,197,95920,3586317,37.35,32235,14166,0.4395,803660,24.9314,293.68
2095,49,0.002243,95821,215,95714,3490397,36.43,31445,14101,0.4484,771426,24.5323,288.89
2095,50,0.002483,95606,237,95488,3394683,35.51,30669,14033,0.4575,739980,24.1276,284.03
2095,51,0.002730,95369,260,95239,3299195,34.59,29905,13958,0.4667,709311,23.7185,279.12
2095,52,0.002982,95109,284,94967,3203956,33.69,29153,13878,0.4760,679405,23.3046,274.16
2095,53,0.003254,94825,309,94671,3108989,32.79,28413,13793,0.4855,650252,22.8859,269.13
2095,54,0.003555,94516,336,94348,3014319,31.89,27684,13703,0.4950,621839,22.4623,264.05
2095,55,0.003877,94180,365,93998,2919970,31.00,26965,13607,0.5046,594156,22.0343,258.91
2095,56,0.004207,93815,395,93618,2825972,30.12,26257,13504,0.5143,567191,21.6018,253.72
2095,57,0.004541,93421,424,93208,2732354,29.25,25558,13397,0.5242,540934,21.1647,248.48
2095,58,0.004881,92996,454,92769,2639146,28.38,24870,13283,0.5341,515376,20.7226,243.17
2095,59,0.005241,92542,485,92300,2546376,27.52,24192,13164,0.5442,490505,20.2752,237.80
2095,60,0.005631,92057,518,91798,2454077,26.66,23525,13040,0.5543,466313,19.8224,232.37
2095,61,0.006048,91539,554,91262,2362278,25.81,22866,12911,0.5646,442789,19.3644,226.87
2095,62,0.006495,90985,591,90690,2271016,24.96,22217,12776,0.5750,419922,18.9011,221.31
2095,63,0.007017,90394,634,90077,2180326,24.12,21576,12635,0.5856,397706,18.4325,215.69
2095,64,0.007715,89760,693,89414,2090249,23.29,20943,12487,0.5962,376129,17.9595,210.01
2095,65,0.008626,89068,768,88683,2000835,22.46,20314,12329,0.6069,355186,17.4845,204.31
2095,66,0.009365,88299,827,87886,1912151,21.66,19686,12157,0.6176,334872,17.0103,198.62
2095,67,0.009950,87472,870,87037,1824265,20.86,19064,11977,0.6283,315185,16.5334,192.90
2095,68,0.010507,86602,910,86147,1737228,20.06,18450,11792,0.6391,296122,16.0504,187.10
2095,69,0.011159,85692,956,85214,1651081,19.27,17845,11602,0.6502,277672,15.5600,181.22
2095,70,0.011981,84736,1015,84228,1565867,18.48,17249,11408,0.6613,259827,15.0630,175.26
2095,71,0.013021,83721,1090,83176,1481639,17.70,16660,11206,0.6726,242578,14.5609,169.23
2095,72,0.014298,82631,1181,82040,1398463,16.92,16073,10994,0.6840,225918,14.0558,163.17
2095,73,0.015793,81449,1286,80806,1316423,16.16,15487,10769,0.6954,209845,13.5498,157.10
2095,74,0.017445,80163,1398,79464,1235617,15.41,14900,10530,0.7067,194358,13.0445,151.03
2095,75,0.019243,78764,1516,78006,1156154,14.68,14311,10276,0.7181,179459,12.5403,144.98
2095,76,0.021207,77249,1638,76430,1078147,13.96,13720,10007,0.7294,165148,12.0373,138.95
2095,77,0.023384,75610,1768,74726,1001718,13.25,13127,9722,0.7406,151428,11.5358,132.93
2095,78,0.025806,73842,1906,72890,926991,12.55,12532,9422,0.7519,138302,11.0362,126.93
2095,79,0.028513,71937,2051,70911,854102,11.87,11934,9106,0.7631,125770,10.5391,120.97
2095,80,0.031532,69886,2204,68784,783191,11.21,11333,8773,0.7742,113836,10.0449,115.04
2095,81,0.034947,67682,2365,66499,714407,10.56,10729,8424,0.7852,102504,9.5542,109.15
2095,82,0.038968,65317,2545,64044,647908,9.92,10121,8058,0.7961,91775,9.0678,103.31
2095,83,0.044039,62771,2764,61389,583864,9.30,9508,7672,0.8069,81654,8.5880,97.56
2095,84,0.050782,60007,3047,58483,522474,8.71,8885,7263,0.8174,72146,8.1201,91.94
2095,85,0.059380,56960,3382,55269,463991,8.15,8244,6822,0.8275,63261,7.6736,86.58
2095,86,0.067891,53578,3637,51759,408722,7.63,7580,6343,0.8368,55017,7.2580,81.60
2095,87,0.076359,49940,3813,48033,356963,7.15,6907,5840,0.8456,47437,6.8683,76.92
2095,88,0.085205,46127,3930,44162,308930,6.70,6236,5325,0.8539,40530,6.4996,72.49
2095,89,0.094750,42196,3998,40197,264768,6.27,5576,4805,0.8617,34294,6.1501,68.30
2095,90,0.105182,38198,4018,36189,224571,5.88,4934,4289,0.8692,28718,5.8199,64.34
2095,91,0.116591,34181,3985,32188,188382,5.51,4316,3781,0.8761,23784,5.5104,60.62
2095,92,0.128936,30195,3893,28249,156194,5.17,3727,3290,0.8826,19468,5.2231,57.18
2095,93,0.141936,26302,3733,24436,127945,4.86,3174,2820,0.8885,15740,4.9597,54.02
2095,94,0.155119,22569,3501,20819,103509,4.59,2662,2379,0.8939,12567,4.7209,51.15
2095,95,0.168196,19068,3207,17464,82691,4.34,2198,1976,0.8987,9905,4.5053,48.56
2095,96,0.180934,15861,2870,14426,65226,4.11,1788,1614,0.9031,7706,4.3110,46.23
2095,97,0.193084,12991,2508,11737,50800,3.91,1431,1298,0.9070,5919,4.1354,44.12
2095,98,0.204394,10483,2143,9411,39063,3.73,1129,1028,0.9106,4487,3.9750,42.20
2095,99,0.214614,8340,1790,7445,29652,3.56,878,802,0.9140,3359,3.8253,40.40
2095,100,0.225345,6550,1476,5812,22207,3.39,674,618,0.9173,2481,3.6801,38.66
2095,101,0.236612,5074,1201,4474,16394,3.23,510,470,0.9204,1807,3.5393,36.97
2095,102,0.248442,3874,962,3392,11921,3.08,381,352,0.9235,1296,3.4029,35.33
2095,103,0.260865,2911,759,2531,8528,2.93,280,259,0.9265,915,3.2707,33.75
2095,104,0.273908,2152,589,1857,5997,2.79,202,188,0.9293,635,3.1428,32.21
2095,105,0.287603,1562,449,1338,4140,2.65,143,134,0.9321,433,3.0190,30.73
2095,106,0.301983,1113,336,945,2802,2.52,100,93,0.9348,290,2.8993,29.29
2095,107,0.317083,777,246,654,1857,2.39,68,64,0.9374,190,2.7835,27.90
2095,108,0.332937,531,177,442,1203,2.27,46,43,0.9399,122,2.6717,26.56
2095,109,0.349583,354,124,292,761,2.15,30,28,0.9424,76,2.5636,25.26
2095,110,0.367063,230,84,188,469,2.04,19,18,0.9447,46,2.4594,24.01
2095,111,0.385416,146,56,118,281,1.93,12,11,0.9470,28,2.3587,22.80
2095,112,0.404687,90,36,71,163,1.82,7,7,0.9492,16,2.2617,21.64
2095,113,0.424921,53,23,42,92,1.72,4,4,0.9513,9,2.1681,20.52
2095,114,0.446167,31,14,24,50,1.63,2,2,0.9533,5,2.0779,19.43
2095,115,0.468475,17,8,13,26,1.53,1,1,0.9552,2,1.9910,18.39
2095,116,0.491899,9,4,7,13,1.44,1,1,0.9571,1,1.9073,17.39
2095,117,0.516494,5,2,3,6,1.36,0,0,0.9589,1,1.8267,16.42
2095,118,0.542319,2,1,2,3,1.28,0,0,0.9607,0,1.7492,15.49
2095,119,0.569435,1,1,1,1,1.20,0,0,0.9623,0,1.6747,14.60
2096,0,0.001744,100000,174,99848,8333586,83.34,100000,16074,0.1607,3732895,37.3289,442.45
2096,1,0.000151,99826,15,99818,8233738,82.48,97581,15903,0.1630,3632895,37.2294,441.25
2096,2,0.000091,99811,9,99806,8133920,81.49,95373,15889,0.1666,3535313,37.0683,439.32
2096,3,0.000075,99801,7,99798,8034114,80.50,93220,15880,0.1704,3439941,36.9012,437.31
2096,4,0.000061,99794,6,99791,7934316,79.51,91118,15874,0.1742,3346720,36.7297,435.26
2096,5,0.000052,99788,5,99785,7834525,78.51,89063,15868,0.1782,3255603,36.5537,433.14
2096,6,0.000046,99783,5,99780,7734740,77.52,87057,15864,0.1822,3166539,36.3733,430.98
2096,7,0.000043,99778,4,99776,7634959,76.52,85095,15860,0.1864,3079483,36.1886,428.76
2096,8,0.000042,99774,4,99772,7535183,75.52,83179,15856,0.1906,2994387,35.9995,426.49
2096,9,0.000043,99770,4,99767,7435412,74.53,81305,15853,0.1950,2911209,35.8060,424.17
2096,10,0.000044,99765,4,99763,7335644,73.53,79474,15849,0.1994,2829904,35.6081,421.80
2096,11,0.000049,99761,5,99759,7235881,72.53,77683,15846,0.2040,2750430,35.4056,419.37
2096,12,0.000060,99756,6,99753,7136123,71.54,75933,15842,0.2086,2672747,35.1987,416.88
2096,13,0.000084,99750,8,99746,7036370,70.54,74222,15838,0.2134,2596813,34.9873,414.35
2096,14,0.000130,99742,13,99735,6936624,69.55,72547,15832,0.2182,2522592,34.7719,411.76
2096,15,0.000205,99729,20,99719,6836888,68.55,70907,15822,0.2231,2450045,34.5532,409.14
2096,16,0.000293,99708,29,99694,6737170,67.57,69298,15808,0.2281,2379139,34.3319,406.48
2096,17,0.000391,99679,39,99660,6637476,66.59,67720,15788,0.2331,2309840,34.1086,403.80
2096,18,0.000492,99640,49,99616,6537816,65.61,66172,15762,0.2382,2242120,33.8833,401.10
2096,19,0.000587,99591,58,99562,6438201,64.65,64652,15731,0.2433,2175948,33.6562,398.37
2096,20,0.000669,99533,67,99499,6338639,63.68,63162,15694,0.2485,2111296,33.4269,395.62
2096,21,0.000737,99466,73,99429,6239139,62.73,61700,15652,0.2537,2048135,33.1949,392.84
2096,22,0.000790,99393,79,99353,6139710,61.77,60269,15608,0.2590,1986434,32.9597,390.02
2096,23,0.000836,99314,83,99273,6040357,60.82,58867,15561,0.2643,1926166,32.7207,387.15
2096,24,0.000881,99231,87,99187,5941084,59.87,57495,15513,0.2698,1867299,32.4774,384.23
2096,25,0.000930,99144,92,99098,5841897,58.92,56153,15464,0.2754,1809804,32.2298,381.26
2096,26,0.000981,99051,97,99003,5742799,57.98,54840,15413,0.2810,1753650,31.9778,378.23
2096,27,0.001032,98954,102,98903,5643796,57.03,53554,15360,0.2868,1698811,31.7214,375.16
2096,28,0.001080,98852,107,98799,5544893,56.09,52296,15306,0.2927,1645257,31.4605,372.03
2096,29,0.001125,98745,111,98690,5446094,55.15,51065,15251,0.2987,1592961,31.1948,368.84
2096,30,0.001165,98634,115,98577,5347404,54.21,49861,15194,0.3047,1541896,30.9240,365.59
2096,31,0.001199,98519,118,98460,5248827,53.28,48683,15138,0.3109,1492035,30.6480,362.28
2096,32,0.001232,98401,121,98341,5150367,52.34,47531,15081,0.3173,1443352,30.3663,358.90
2096,33,0.001271,98280,125,98218,5052026,51.40,46406,15023,0.3237,1395821,30.0788,355.45
2096,34,0.001316,98155,129,98091,4953809,50.47,45305,14966,0.3303,1349415,29.7854,351.93
2096,35,0.001361,98026,133,97959,4855718,49.54,44228,14907,0.3371,1304110,29.4863,348.34
2096,36,0.001403,97893,137,97824,4757759,48.60,43174,14849,0.3439,1259883,29.1812,344.67
2096,37,0.001440,97755,141,97685,4659935,47.67,42145,14789,0.3509,1216708,28.8699,340.94
2096,38,0.001472,97614,144,97543,4562250,46.74,41138,14730,0.3581,1174564,28.5520,337.12
2096,39,0.001497,97471,146,97398,4464708,45.81,40154,14671,0.3654,1133426,28.2273,333.23
2096,40,0.001513,97325,147,97251,4367310,44.87,39192,14612,0.3728,1093273,27.8952,329.24
2096,41,0.001523,97178,148,97104,4270059,43.94,38253,14554,0.3805,1054080,27.5555,325.17
2096,42,0.001537,97030,149,96955,4172955,43.01,37336,14497,0.3883,1015827,27.2077,320.99
2096,43,0.001568,96880,152,96804,4076000,42.07,36440,14441,0.3963,978492,26.8518,316.72
2096,44,0.001623,96729,157,96650,3979196,41.14,35565,14385,0.4045,942051,26.4879,312.35
2096,45,0.001700,96572,164,96490,3882546,40.20,34709,14329,0.4128,906486,26.1165,307.90
2096,46,0.001793,96407,173,96321,3786056,39.27,33871,14271,0.4213,871776,25.7379,303.36
2096,47,0.001901,96235,183,96143,3689735,38.34,33050,14212,0.4300,837905,25.3524,298.73
2096,48,0.002038,96052,196,95954,3593592,37.41,32246,14150,0.4388,804855,24.9599,294.02
2096,49,0.002223,95856,213,95749,3497638,36.49,31457,14086,0.4478,772609,24.5610,289.23
2096,50,0.002463,95643,236,95525,3401889,35.57,30681,14018,0.4569,741152,24.1566,284.38
2096,51,0.002707,95407,258,95278,3306364,34.66,29917,13944,0.4661,710471,23.7477,279.47
2096,52,0.002958,95149,281,95008,3211085,33.75,29166,13865,0.4754,680554,23.3341,274.51
2096,53,0.003227,94868,306,94715,3116077,32.85,28426,13780,0.4848,651388,22.9156,269.49
2096,54,0.003525,94561,333,94395,3021363,31.95,27697,13691,0.4943,622962,22.4922,264.41
2096,55,0.003844,94228,362,94047,2926968,31.06,26979,13595,0.5039,595266,22.0643,259.27
2096,56,0.004171,93866,391,93670,2832921,30.18,26271,13494,0.5137,568287,21.6319,254.08
2096,57,0.004501,93474,421,93264,2739250,29.30,25573,13387,0.5235,542016,21.1948,248.84
2096,58,0.004837,93054,450,92829,2645986,28.44,24886,13274,0.5334,516443,20.7527,243.53
2096,59,0.005193,92604,481,92363,2553158,27.57,24208,13157,0.5435,491558,20.3053,238.16
2096,60,0.005578,92123,514,91866,2460794,26.71,23541,13034,0.5537,467349,19.8524,232.73
2096,61,0.005991,91609,549,91334,2368928,25.86,22884,12905,0.5640,443808,19.3942,227.23
2096,62,0.006433,91060,586,90767,2277594,25.01,22235,12771,0.5744,420924,18.9307,221.67
2096,63,0.006952,90474,629,90160,2186827,24.17,21595,12632,0.5849,398689,18.4618,216.04
2096,64,0.007649,89845,687,89502,2096667,23.34,20963,12485,0.5956,377094,17.9885,210.36
2096,65,0.008561,89158,763,88776,2007165,22.51,20335,12328,0.6063,356131,17.5132,204.66
2096,66,0.009299,88395,822,87984,1918389,21.70,19708,12158,0.6169,335796,17.0389,198.97
2096,67,0.009881,87573,865,87140,1830405,20.90,19085,11979,0.6276,316088,16.5618,193.24
2096,68,0.010435,86707,905,86255,1743265,20.11,18472,11794,0.6385,297003,16.0786,187.44
2096,69,0.011082,85803,951,85327,1657010,19.31,17868,11606,0.6495,278531,15.5880,181.56
2096,70,0.011900,84852,1010,84347,1571683,18.52,17273,11412,0.6607,260663,15.0908,175.59
2096,71,0.012933,83842,1084,83300,1487336,17.74,16684,11212,0.6720,243390,14.5885,169.56
2096,72,0.014202,82758,1175,82170,1404036,16.97,16098,11001,0.6834,226706,14.0832,163.50
2096,73,0.015688,81582,1280,80942,1321866,16.20,15512,10777,0.6948,210608,13.5769,157.42
2096,74,0.017331,80303,1392,79607,1240924,15.45,14926,10539,0.7061,195096,13.0712,151.35
2096,75,0.019118,78911,1509,78156,1161317,14.72,14337,10286,0.7175,180171,12.5667,145.30
2096,76,0.021071,77402,1631,76587,1083161,13.99,13747,10018,0.7288,165833,12.0633,139.26
2096,77,0.023235,75771,1761,74891,1006574,13.28,13155,9735,0.7401,152086,11.5614,133.24
2096,78,0.025644,74011,1898,73062,931683,12.59,12560,9437,0.7513,138932,11.0613,127.24
2096,79,0.028335,72113,2043,71091,858621,11.91,11963,9122,0.7625,126372,10.5636,121.26
2096,80,0.031337,70069,2196,68972,787530,11.24,11363,8790,0.7736,114409,10.0689,115.33
2096,81,0.034732,67874,2357,66695,718559,10.59,10759,8442,0.7847,103046,9.5776,109.43
2096,82,0.038730,65516,2537,64248,651864,9.95,10152,8077,0.7956,92287,9.0906,103.59
2096,83,0.043779,62979,2757,61600,587616,9.33,9539,7693,0.8064,82135,8.6102,97.82
2096,84,0.050499,60222,3041,58701,526016,8.73,8917,7284,0.8170,72596,8.1416,92.20
2096,85,0.059076,57181,3378,55492,467314,8.17,8276,6844,0.8270,63679,7.6944,86.83
2096,86,0.067560,53803,3635,51985,411823,7.65,7612,6366,0.8364,55403,7.2784,81.84
2096,87,0.075992,50168,3812,48261,359838,7.17,6938,5864,0.8451,47791,6.8882,77.16
2096,88,0.084797,46355,3931,44390,311576,6.72,6267,5348,0.8534,40853,6.5190,72.73
2096,89,0.094295,42425,4000,40424,267186,6.30,5606,4829,0.8613,34586,6.1690,68.53
2096,90,0.104676,38424,4022,36413,226762,5.90,4964,4312,0.8687,28980,5.8385,64.56
2096,91,0.116030,34402,3992,32406,190349,5.53,4344,3804,0.8757,24016,5.5284,60.84
2096,92,0.128317,30410,3902,28459,157943,5.19,3754,3311,0.8822,19672,5.2407,57.39
2096,93,0.141255,26508,3744,24636,129484,4.88,3199,2841,0.8881,15918,4.9768,54.22
2096,94,0.154378,22764,3514,21007,104848,4.61,2685,2399,0.8935,12720,4.7375,51.35
2096,95,0.167395,19250,3222,17638,83841,4.36,2219,1994,0.8983,10035,4.5215,48.76
2096,96,0.180074,16027,2886,14584,66202,4.13,1806,1631,0.9027,7816,4.3267,46.42
2096,97,0.192168,13141,2525,11879,51618,3.93,1448,1313,0.9067,6009,4.1507,44.31
2096,98,0.203425,10616,2160,9536,39740,3.74,1143,1041,0.9103,4561,3.9898,42.38
2096,99,0.213596,8456,1806,7553,30204,3.57,890,813,0.9137,3418,3.8397,40.58
2096,100,0.224276,6650,1491,5904,22650,3.41,684,627,0.9169,2528,3.6940,38.83
2096,101,0.235490,5159,1215,4551,16746,3.25,519,477,0.9201,1844,3.5528,37.13
2096,102,0.247264,3944,975,3456,12195,3.09,388,358,0.9232,1325,3.4160,35.49
2096,103,0.259628,2969,771,2583,8739,2.94,285,264,0.9262,937,3.2834,33.90
2096,104,0.272609,2198,599,1898,6155,2.80,207,192,0.9291,652,3.1551,32.36
2096,105,0.286239,1599,458,1370,4257,2.66,147,137,0.9319,445,3.0309,30.87
2096,106,0.300551,1141,343,970,2887,2.53,102,96,0.9346,298,2.9107,29.43
2096,107,0.315579,798,252,672,1917,2.40,70,66,0.9372,196,2.7946,28.04
