Year,x,q(x),l(x),d(x),L(x),T(x),e(x),D(x),M(x),A(x),N(x),a(x),12a(x)
2040,15,0.000165,99486,16,99478,6803736,68.39,70734,15666,0.2215,2449312,34.6270,410.02
2040,16,0.000202,99470,20,99460,6704258,67.40,69132,15655,0.2265,2378578,34.4061,407.37
2040,17,0.000246,99450,25,99438,6604798,66.41,67564,15641,0.2315,2309445,34.1814,404.68
2040,18,0.000294,99425,29,99411,6505360,65.43,66029,15625,0.2366,2241881,33.9529,401.94
2040,19,0.000338,99396,34,99379,6405950,64.45,64526,15606,0.2419,2175852,33.7207,399.15
2040,20,0.000377,99363,37,99344,6306570,63.47,63054,15585,0.2472,2111326,33.4846,396.32
2040,21,0.000413,99325,41,99305,6207227,62.49,61613,15562,0.2526,2048273,33.2443,393.43
2040,22,0.000447,99284,44,99262,6107922,61.52,60203,15537,0.2581,1986660,32.9996,390.49
2040,23,0.000480,99240,48,99216,6008660,60.55,58823,15510,0.2637,1926457,32.7502,387.50
2040,24,0.000513,99192,51,99167,5909445,59.58,57473,15483,0.2694,1867634,32.4960,384.45
2040,25,0.000548,99141,54,99114,5810278,58.61,56152,15454,0.2752,1810162,32.2370,381.34
2040,26,0.000588,99087,58,99058,5711164,57.64,54859,15424,0.2812,1754010,31.9730,378.18
2040,27,0.000631,99029,63,98997,5612106,56.67,53594,15392,0.2872,1699151,31.7040,374.95
2040,28,0.000679,98966,67,98932,5513109,55.71,52356,15359,0.2934,1645557,31.4300,371.66
2040,29,0.000732,98899,72,98863,5414177,54.74,51144,15325,0.2996,1593200,31.1510,368.31
2040,30,0.000789,98826,78,98787,5315314,53.78,49958,15288,0.3060,1542056,30.8671,364.91
2040,31,0.000848,98748,84,98707,5216527,52.83,48796,15249,0.3125,1492098,30.5782,361.44
2040,32,0.000902,98665,89,98620,5117820,51.87,47659,15209,0.3191,1443302,30.2841,357.91
2040,33,0.000949,98576,94,98529,5019200,50.92,46545,15167,0.3259,1395643,29.9847,354.32
2040,34,0.000989,98482,97,98434,4920671,49.97,45456,15124,0.3327,1349098,29.6795,350.65
2040,35,0.001032,98385,101,98334,4822237,49.01,44390,15080,0.3397,1303643,29.3682,346.92
2040,36,0.001080,98283,106,98230,4723903,48.06,43347,15035,0.3469,1259253,29.0506,343.11
2040,37,0.001136,98177,112,98121,4625673,47.12,42326,14989,0.3541,1215906,28.7268,339.22
2040,38,0.001193,98066,117,98007,4527551,46.17,41328,14942,0.3616,1173580,28.3968,335.26
2040,39,0.001244,97949,122,97888,4429544,45.22,40350,14894,0.3691,1132252,28.0604,331.23
2040,40,0.001285,97827,126,97764,4331656,44.28,39394,14845,0.3768,1091901,27.7173,327.11
2040,41,0.001326,97701,130,97636,4233892,43.34,38459,14796,0.3847,1052507,27.3670,322.90
2040,42,0.001376,97572,134,97504,4136256,42.39,37545,14746,0.3928,1014048,27.0092,318.61
2040,43,0.001444,97437,141,97367,4038752,41.45,36650,14695,0.4010,976504,26.6441,314.23
2040,44,0.001534,97297,149,97222,3941385,40.51,35774,14644,0.4093,939854,26.2718,309.76
2040,45,0.001643,97147,160,97068,3844163,39.57,34916,14590,0.4179,904080,25.8928,305.21
2040,46,0.001767,96988,171,96902,3747095,38.63,34075,14534,0.4265,869163,25.5073,300.59
2040,47,0.001904,96816,184,96724,3650193,37.70,33250,14475,0.4353,835088,25.1153,295.88
2040,48,0.002060,96632,199,96532,3553469,36.77,32441,14413,0.4443,801838,24.7170,291.10
2040,49,0.002243,96433,216,96325,3456937,35.85,31646,14348,0.4534,769397,24.3126,286.25
2040,50,0.002457,96217,236,96098,3360612,34.93,30865,14278,0.4626,737751,23.9024,281.33
2040,51,0.002697,95980,259,95851,3264513,34.01,30097,14204,0.4719,706886,23.4869,276.34
2040,52,0.002962,95721,284,95580,3168663,33.10,29341,14125,0.4814,676789,23.0663,271.30
2040,53,0.003257,95438,311,95282,3073083,32.20,28596,14040,0.4910,647448,22.6409,266.19
2040,54,0.003584,95127,341,94957,2977800,31.30,27862,13949,0.5006,618851,22.2109,261.03
2040,55,0.003941,94786,374,94599,2882844,30.41,27138,13851,0.5104,590989,21.7768,255.82
2040,56,0.004317,94413,408,94209,2788245,29.53,26424,13747,0.5202,563851,21.3388,250.57
2040,57,0.004703,94005,442,93784,2694036,28.66,25718,13635,0.5302,537427,20.8968,245.26
2040,58,0.005092,93563,476,93325,2600252,27.79,25022,13517,0.5402,511709,20.4506,239.91
2040,59,0.005485,93086,511,92831,2506927,26.93,24335,13392,0.5503,486687,19.9998,234.50
2040,60,0.005880,92576,544,92304,2414096,26.08,23657,13262,0.5606,462352,19.5440,229.03
2040,61,0.006264,92031,577,91743,2321792,25.23,22989,13126,0.5710,438695,19.0827,223.49
2040,62,0.006636,91455,607,91152,2230049,24.38,22332,12985,0.5815,415706,18.6152,217.88
2040,63,0.007022,90848,638,90529,2138898,23.54,21685,12840,0.5921,393375,18.1408,212.19
2040,64,0.007472,90210,674,89873,2048368,22.71,21048,12692,0.6030,371690,17.6590,206.41
2040,65,0.008027,89536,719,89177,1958495,21.87,20421,12538,0.6140,350642,17.1705,200.55
2040,66,0.008621,88817,766,88435,1869319,21.05,19802,12378,0.6251,330221,16.6762,194.61
2040,67,0.009286,88052,818,87643,1780884,20.23,19190,12211,0.6363,310419,16.1763,188.62
2040,68,0.010071,87234,878,86795,1693241,19.41,18584,12036,0.6477,291229,15.6708,182.55
2040,69,0.011016,86356,951,85880,1606446,18.60,17983,11854,0.6591,272645,15.1609,176.43
2040,70,0.012153,85404,1038,84885,1520567,17.80,17385,11660,0.6707,254662,14.6480,170.28
2040,71,0.013501,84366,1139,83797,1435681,17.02,16788,11453,0.6822,237276,14.1337,164.10
2040,72,0.015050,83227,1253,82601,1351885,16.24,16189,11232,0.6938,220488,13.6196,157.94
2040,73,0.016755,81975,1373,81288,1269284,15.48,15587,10994,0.7053,204299,13.1071,151.79
2040,74,0.018563,80601,1496,79853,1187996,14.74,14981,10738,0.7168,188712,12.5967,145.66
2040,75,0.020503,79105,1622,78294,1108142,14.01,14372,10466,0.7282,173731,12.0878,139.55
2040,76,0.022650,77483,1755,76606,1029848,13.29,13761,10178,0.7396,159359,11.5802,133.46
2040,77,0.025105,75728,1901,74778,953243,12.59,13147,9874,0.7510,145597,11.0744,127.39
2040,78,0.027942,73827,2063,72796,878465,11.90,12529,9551,0.7623,132450,10.5715,121.36
2040,79,0.031229,71764,2241,70644,805670,11.23,11905,9209,0.7735,119921,10.0731,115.38
2040,80,0.035027,69523,2435,68305,735026,10.57,11274,8845,0.7846,108016,9.5810,109.47
2040,81,0.039391,67088,2643,65767,666721,9.94,10635,8459,0.7955,96742,9.0970,103.66
2040,82,0.044373,64445,2860,63015,600954,9.33,9986,8050,0.8061,86108,8.6229,97.97
2040,83,0.050057,61586,3083,60044,537939,8.73,9328,7617,0.8165,76122,8.1603,92.42
2040,84,0.056630,58503,3313,56846,477894,8.17,8662,7160,0.8266,66793,7.7110,87.03
2040,85,0.064243,55190,3546,53417,421048,7.63,7988,6681,0.8364,58131,7.2775,81.83
2040,86,0.072415,51644,3740,49774,367631,7.12,7307,6179,0.8457,50143,6.8627,76.85
2040,87,0.081298,47904,3895,45957,317857,6.64,6625,5662,0.8546,42837,6.4658,72.09
2040,88,0.091170,44010,4012,42004,271899,6.18,5950,5136,0.8632,36212,6.0863,67.54
2040,89,0.102227,39998,4089,37953,229896,5.75,5286,4605,0.8713,30262,5.7252,63.20
2040,90,0.114496,35909,4111,33853,191943,5.35,4639,4077,0.8789,24976,5.3844,59.11
2040,91,0.127972,31797,4069,29763,158090,4.97,4015,3558,0.8861,20338,5.0651,55.28
2040,92,0.142618,27728,3955,25751,128327,4.63,3423,3056,0.8928,16322,4.7689,51.73
2040,93,0.158216,23774,3761,21893,102576,4.31,2869,2579,0.8989,12900,4.4970,48.46
2040,94,0.174184,20012,3486,18269,80683,4.03,2360,2135,0.9045,10031,4.2498,45.50
2040,95,0.190338,16526,3146,14954,62414,3.78,1905,1733,0.9095,7671,4.0257,42.81
2040,96,0.206432,13381,2762,12000,47460,3.55,1508,1378,0.9140,5765,3.8230,40.38
2040,97,0.222197,10619,2359,9439,35460,3.34,1170,1074,0.9182,4257,3.6391,38.17
2040,98,0.237347,8259,1960,7279,26022,3.15,889,820,0.9220,3087,3.4711,36.15
2040,99,0.251588,6299,1585,5507,18742,2.98,663,614,0.9255,2198,3.3147,34.28
2040,100,0.266683,4714,1257,4086,13236,2.81,485,451,0.9289,1535,3.1639,32.47
2040,101,0.282684,3457,977,2968,9150,2.65,348,324,0.9321,1050,3.0187,30.72
2040,102,0.299645,2480,743,2108,6182,2.49,244,228,0.9353,702,2.8790,29.05
2040,103,0.317624,1737,552,1461,4074,2.35,167,157,0.9383,458,2.7446,27.43
2040,104,0.336681,1185,399,986,2613,2.20,111,105,0.9412,291,2.6154,25.89
2040,105,0.356882,786,281,646,1627,2.07,72,68,0.9440,180,2.4914,24.40
2040,106,0.378295,506,191,410,982,1.94,45,43,0.9467,108,2.3723,22.97
2040,107,0.400993,314,126,251,572,1.82,28,26,0.9492,62,2.2582,21.60
2040,108,0.425053,188,80,148,320,1.70,16,15,0.9517,35,2.1487,20.28
2040,109,0.450556,108,49,84,172,1.59,9,9,0.9540,19,2.0439,19.03
2040,110,0.477589,59,28,45,88,1.48,5,5,0.9563,9,1.9436,17.82
2040,111,0.506244,31,16,23,43,1.38,2,2,0.9585,5,1.8478,16.67
2040,112,0.536619,15,8,11,20,1.29,1,1,0.9605,2,1.7565,15.58
2040,113,0.568816,7,4,5,8,1.19,1,1,0.9624,1,1.6702,14.54
2040,114,0.602945,3,2,2,3,1.11,0,0,0.9643,0,1.5901,13.58
2040,115,0.634070,1,1,1,1,1.04,0,0,0.9658,0,1.5203,12.74
2040,116,0.665773,0,0,0,0,0.97,0,0,0.9673,0,1.4546,11.96
2040,117,0.699062,0,0,0,0,0.90,0,0,0.9687,0,1.3915,11.20
2040,118,0.734015,0,0,0,0,0.84,0,0,0.9701,0,1.3309,10.47
2040,119,0.770716,0,0,0,0,0.78,0,0,0.9714,0,1.2727,9.77
2041,0,0.003532,100000,353,99692,8306151,83.06,100000,16110,0.1611,3731283,37.3128,442.25
2041,1,0.000249,99647,25,99634,8206459,82.36,97406,15765,0.1618,3631283,37.2797,441.86
2041,2,0.000146,99622,15,99615,8106825,81.38,95193,15741,0.1654,3533876,37.1234,439.98
2041,3,0.000124,99607,12,99601,8007210,80.39,93039,15727,0.1690,3438684,36.9596,438.02
2041,4,0.000105,99595,10,99590,7907609,79.40,90936,15716,0.1728,3345645,36.7912,435.99
2041,5,0.000092,99585,9,99580,7808019,78.41,88882,15707,0.1767,3254709,36.6183,433.92
2041,6,0.000083,99576,8,99571,7708439,77.41,86876,15699,0.1807,3165827,36.4408,431.79
2041,7,0.000078,99567,8,99563,7608868,76.42,84916,15692,0.1848,3078951,36.2590,429.61
2041,8,0.000075,99560,7,99556,7509304,75.43,83000,15685,0.1890,2994035,36.0727,427.37
2041,9,0.000075,99552,7,99548,7409748,74.43,81128,15679,0.1933,2911035,35.8821,425.09
2041,10,0.000078,99545,8,99541,7310200,73.44,79298,15673,0.1977,2829908,35.6871,422.74
2041,11,0.000085,99537,8,99533,7210659,72.44,77509,15667,0.2021,2750610,35.4876,420.35
2041,12,0.000096,99528,10,99524,7111127,71.45,75760,15661,0.2067,2673101,35.2839,417.91
2041,13,0.000112,99519,11,99513,7011603,70.46,74049,15654,0.2114,2597341,35.0758,415.41
2041,14,0.000134,99508,13,99501,6912090,69.46,72376,15646,0.2162,2523292,34.8634,412.86
2041,15,0.000164,99494,16,99486,6812589,68.47,70740,15636,0.2210,2450915,34.6469,410.26
2041,16,0.000201,99478,20,99468,6713103,67.48,69138,15625,0.2260,2380175,34.4264,407.62
2041,17,0.000244,99458,24,99446,6613635,66.50,67570,15611,0.2310,2311037,34.2021,404.93
2041,18,0.000291,99434,29,99419,6514189,65.51,66035,15595,0.2362,2243467,33.9740,402.19
2041,19,0.000335,99405,33,99388,6414770,64.53,64531,15576,0.2414,2177432,33.7423,399.41
2041,20,0.000374,99372,37,99353,6315381,63.55,63059,15555,0.2467,2112901,33.5066,396.58
2041,21,0.000410,99334,41,99314,6216029,62.58,61618,15532,0.2521,2049842,33.2667,393.70
2041,22,0.000444,99294,44,99272,6116715,61.60,60208,15507,0.2576,1988223,33.0224,390.77
2041,23,0.000477,99250,47,99226,6017443,60.63,58829,15481,0.2632,1928015,32.7734,387.78
2041,24,0.000509,99202,50,99177,5918217,59.66,57479,15454,0.2689,1869186,32.5197,384.74
2041,25,0.000544,99152,54,99125,5819040,58.69,56158,15425,0.2747,1811708,32.2611,381.63
2041,26,0.000583,99098,58,99069,5719915,57.72,54865,15395,0.2806,1755550,31.9975,378.47
2041,27,0.000626,99040,62,99009,5620847,56.75,53600,15364,0.2866,1700685,31.7289,375.25
2041,28,0.000674,98978,67,98945,5521838,55.79,52363,15331,0.2928,1647084,31.4554,371.96
2041,29,0.000726,98911,72,98875,5422893,54.83,51151,15297,0.2991,1594722,31.1768,368.62
2041,30,0.000783,98840,77,98801,5324017,53.87,49965,15261,0.3054,1543571,30.8933,365.22
2041,31,0.000841,98762,83,98721,5225217,52.91,48803,15222,0.3119,1493606,30.6049,361.76
2041,32,0.000894,98679,88,98635,5126496,51.95,47666,15182,0.3185,1444803,30.3112,358.23
2041,33,0.000941,98591,93,98545,5027861,51.00,46552,15141,0.3252,1397138,30.0122,354.65
2041,34,0.000981,98498,97,98450,4929316,50.04,45463,15098,0.3321,1350586,29.7075,350.99
2041,35,0.001023,98401,101,98351,4830867,49.09,44397,15054,0.3391,1305123,29.3966,347.26
2041,36,0.001071,98301,105,98248,4732515,48.14,43355,15010,0.3462,1260726,29.0794,343.45
2041,37,0.001126,98196,111,98140,4634267,47.19,42334,14964,0.3535,1217371,28.7561,339.57
2041,38,0.001182,98085,116,98027,4536127,46.25,41336,14918,0.3609,1175037,28.4265,335.62
2041,39,0.001232,97969,121,97909,4438100,45.30,40359,14870,0.3684,1133701,28.0905,331.59
2041,40,0.001273,97848,125,97786,4340191,44.36,39403,14821,0.3761,1093342,27.7478,327.47
2041,41,0.001313,97724,128,97660,4242405,43.41,38468,14772,0.3840,1053939,27.3979,323.27
2041,42,0.001363,97595,133,97529,4144746,42.47,37554,14723,0.3921,1015471,27.0405,318.99
2041,43,0.001430,97462,139,97393,4047217,41.53,36659,14673,0.4003,977917,26.6758,314.61
2041,44,0.001519,97323,148,97249,3949824,40.58,35784,14622,0.4086,941258,26.3040,310.15
2041,45,0.001627,97175,158,97096,3852575,39.65,34926,14569,0.4171,905474,25.9253,305.60
2041,46,0.001750,97017,170,96932,3755479,38.71,34085,14513,0.4258,870548,25.5402,300.98
2041,47,0.001885,96847,183,96756,3658547,37.78,33261,14455,0.4346,836462,25.1486,296.28
2041,48,0.002039,96665,197,96566,3561791,36.85,32452,14393,0.4435,803202,24.7506,291.51
2041,49,0.002220,96468,214,96361,3465224,35.92,31657,14329,0.4526,770750,24.3465,286.66
2041,50,0.002433,96254,234,96136,3368864,35.00,30877,14260,0.4618,739092,23.9367,281.74
2041,51,0.002670,96019,256,95891,3272727,34.08,30109,14187,0.4712,708215,23.5214,276.76
2041,52,0.002932,95763,281,95623,3176836,33.17,29354,14108,0.4806,678106,23.1011,271.71
2041,53,0.003224,95482,308,95328,3081213,32.27,28610,14024,0.4902,648752,22.6759,266.61
2041,54,0.003548,95174,338,95005,2985885,31.37,27876,13934,0.4998,620142,22.2462,261.45
2041,55,0.003900,94837,370,94652,2890880,30.48,27153,13837,0.5096,592266,21.8122,256.25
2041,56,0.004273,94467,404,94265,2796228,29.60,26439,13734,0.5194,565113,21.3743,250.99
2041,57,0.004655,94063,438,93844,2701963,28.73,25734,13623,0.5294,538674,20.9324,245.69
2041,58,0.005039,93625,472,93389,2608119,27.86,25038,13506,0.5394,512940,20.4862,240.33
2041,59,0.005428,93153,506,92901,2514730,27.00,24352,13383,0.5495,487902,20.0353,234.92
2041,60,0.005818,92648,539,92378,2421829,26.14,23675,13253,0.5598,463550,19.5794,229.45
2041,61,0.006198,92109,571,91823,2329451,25.29,23008,13119,0.5702,439874,19.1180,223.92
2041,62,0.006566,91538,601,91237,2237627,24.44,22352,12979,0.5807,416866,18.6503,218.30
2041,63,0.006949,90937,632,90621,2146390,23.60,21706,12836,0.5914,394514,18.1756,212.61
2041,64,0.007399,90305,668,89971,2055769,22.76,21070,12688,0.6022,372808,17.6935,206.82
2041,65,0.007956,89637,713,89280,1965798,21.93,20444,12536,0.6132,351738,17.2048,200.96
2041,66,0.008549,88924,760,88543,1876518,21.10,19826,12377,0.6243,331294,16.7104,195.03
2041,67,0.009210,88163,812,87757,1787975,20.28,19214,12211,0.6355,311468,16.2104,189.02
2041,68,0.009988,87351,873,86915,1700217,19.46,18609,12038,0.6469,292254,15.7049,182.96
2041,69,0.010926,86479,945,86006,1613302,18.66,18009,11857,0.6584,273645,15.1948,176.84
2041,70,0.012055,85534,1031,85018,1527296,17.86,17412,11664,0.6699,255636,14.6817,170.68
2041,71,0.013392,84503,1132,83937,1442277,17.07,16815,11459,0.6815,238224,14.1672,164.51
2041,72,0.014929,83371,1245,82749,1358340,16.29,16217,11239,0.6930,221409,13.6529,158.33
2041,73,0.016621,82127,1365,81444,1275591,15.53,15616,11002,0.7046,205192,13.1401,152.18
2041,74,0.018417,80762,1487,80018,1194147,14.79,15011,10749,0.7161,189576,12.6292,146.05
2041,75,0.020342,79274,1613,78468,1114129,14.05,14403,10478,0.7275,174565,12.1199,139.94
2041,76,0.022473,77662,1745,76789,1035661,13.34,13793,10192,0.7389,160162,11.6118,133.84
2041,77,0.024909,75916,1891,74971,958872,12.63,13180,9889,0.7503,146369,11.1055,127.77
2041,78,0.027725,74025,2052,72999,883901,11.94,12563,9568,0.7616,133189,10.6020,121.72
2041,79,0.030987,71973,2230,70858,810902,11.27,11940,9228,0.7729,120626,10.1029,115.74
2041,80,0.034755,69743,2424,68531,740044,10.61,11310,8866,0.7839,108687,9.6101,109.82
2041,81,0.039085,67319,2631,66003,671513,9.98,10671,8482,0.7948,97377,9.1253,104.00
2041,82,0.044031,64688,2848,63264,605510,9.36,10024,8074,0.8055,86706,8.6503,98.30
2041,83,0.049682,61839,3072,60303,542246,8.77,9367,7643,0.8159,76682,8.1867,92.74
2041,84,0.056233,58767,3305,57115,481943,8.20,8701,7188,0.8261,67316,7.7363,87.34
2041,85,0.063836,55462,3540,53692,424828,7.66,8027,6709,0.8358,58614,7.3019,82.12
2041,86,0.071979,51922,3737,50053,371136,7.15,7346,6209,0.8452,50587,6.8864,77.14
2041,87,0.080816,48185,3894,46238,321083,6.66,6664,5692,0.8541,43241,6.4889,72.37
2041,88,0.090629,44291,4014,42284,274845,6.21,5988,5165,0.8627,36577,6.1088,67.81
2041,89,0.101618,40277,4093,38230,232561,5.77,5323,4635,0.8708,30590,5.7472,63.47
2041,90,0.113811,36184,4118,34125,194331,5.37,4674,4106,0.8785,25267,5.4057,59.37
2041,91,0.127203,32066,4079,30026,160207,5.00,4049,3586,0.8857,20593,5.0858,55.53
2041,92,0.141760,27987,3967,26003,130180,4.65,3455,3083,0.8923,16544,4.7890,51.97
2041,93,0.157267,24019,3777,22131,104177,4.34,2898,2604,0.8985,13089,4.5164,48.70
2041,94,0.173142,20242,3505,18490,82047,4.05,2387,2158,0.9040,10191,4.2685,45.72
2041,95,0.189201,16737,3167,15154,63557,3.80,1930,1754,0.9091,7804,4.0439,43.03
2041,96,0.205201,13571,2785,12178,48403,3.57,1529,1397,0.9137,5874,3.8405,40.59
2041,97,0.220874,10786,2382,9595,36225,3.36,1188,1091,0.9178,4344,3.6561,38.37
2041,98,0.235935,8404,1983,7412,26630,3.17,905,834,0.9216,3156,3.4874,36.35
2041,99,0.250091,6421,1606,5618,19218,2.99,676,625,0.9251,2251,3.3304,34.46
2041,100,0.265097,4815,1276,4177,13600,2.82,495,460,0.9285,1575,3.1791,32.65
2041,101,0.281002,3539,994,3041,9424,2.66,356,332,0.9318,1080,3.0333,30.90
2041,102,0.297863,2544,758,2165,6382,2.51,250,234,0.9350,724,2.8930,29.22
2041,103,0.315734,1786,564,1504,4217,2.36,172,161,0.9380,474,2.7581,27.60
2041,104,0.334678,1222,409,1018,2712,2.22,115,108,0.9409,302,2.6284,26.04
2041,105,0.354759,813,289,669,1695,2.08,75,70,0.9437,187,2.5039,24.55
2041,106,0.376045,525,197,426,1026,1.95,47,45,0.9464,112,2.3843,23.11
2041,107,0.398607,327,131,262,599,1.83,29,27,0.9490,65,2.2696,21.74
2041,108,0.422524,197,83,155,337,1.71,17,16,0.9514,36,2.1597,20.42
2041,109,0.447875,114,51,88,182,1.60,10,9,0.9538,20,2.0544,19.15
2041,110,0.474748,63,30,48,94,1.49,5,5,0.9561,10,1.9537,17.94
2041,111,0.503233,33,17,25,46,1.39,3,3,0.9582,5,1.8575,16.79
2041,112,0.533427,16,9,12,21,1.29,1,1,0.9603,2,1.7658,15.69
2041,113,0.565432,8,4,5,9,1.20,1,1,0.9622,1,1.6792,14.65
2041,114,0.599358,3,2,2,4,1.12,0,0,0.9641,0,1.5988,13.69
2041,115,0.630130,1,1,1,1,1.05,0,0,0.9656,0,1.5289,12.85
2041,116,0.661637,0,0,0,0,0.98,0,0,0.9671,0,1.4629,12.05
2041,117,0.694719,0,0,0,0,0.91,0,0,0.9685,0,1.3994,11.29
2041,118,0.729454,0,0,0,0,0.85,0,0,0.9699,0,1.3385,10.56
2041,119,0.765927,0,0,0,0,0.79,0,0,0.9712,0,1.2800,9.86
2042,0,0.003474,100000,347,99697,8315058,83.15,100000,16072,0.1607,3732956,37.3296,442.45
2042,1,0.000246,99653,25,99640,8215362,82.44,97412,15733,0.1615,3632956,37.2947,442.04
2042,2,0.000144,99628,14,99621,8115721,81.46,95199,15709,0.1650,3535544,37.1386,440.16
2042,3,0.000122,99614,12,99608,8016100,80.47,93045,15696,0.1687,3440345,36.9751,438.20
2042,4,0.000103,99602,10,99596,7916493,79.48,90942,15685,0.1725,3347300,36.8070,436.18
2042,5,0.000090,99591,9,99587,7816896,78.49,88888,15676,0.1764,3256359,36.6344,434.11
2042,6,0.000082,99582,8,99578,7717309,77.50,86882,15668,0.1803,3167470,36.4573,431.99
2042,7,0.000077,99574,8,99570,7617731,76.50,84921,15661,0.1844,3080589,36.2758,429.81
2042,8,0.000074,99567,7,99563,7518161,75.51,83006,15655,0.1886,2995667,36.0899,427.58
2042,9,0.000074,99559,7,99556,7418598,74.51,81134,15649,0.1929,2912662,35.8996,425.29
2042,10,0.000077,99552,8,99548,7319042,73.52,79304,15643,0.1973,2831528,35.7049,422.96
2042,11,0.000084,99544,8,99540,7219494,72.53,77515,15637,0.2017,2752224,35.5059,420.57
2042,12,0.000095,99536,9,99531,7119954,71.53,75766,15630,0.2063,2674710,35.3025,418.13
2042,13,0.000111,99526,11,99521,7020423,70.54,74055,15623,0.2110,2598944,35.0948,415.64
2042,14,0.000132,99515,13,99509,6920902,69.55,72382,15615,0.2157,2524889,34.8828,413.09
2042,15,0.000162,99502,16,99494,6821394,68.56,70745,15606,0.2206,2452507,34.6667,410.50
2042,16,0.000199,99486,20,99476,6721899,67.57,69144,15595,0.2255,2381762,34.4466,407.86
2042,17,0.000243,99466,24,99454,6622423,66.58,67576,15581,0.2306,2312618,34.2227,405.17
2042,18,0.000289,99442,29,99428,6522969,65.60,66040,15565,0.2357,2245042,33.9950,402.44
2042,19,0.000333,99413,33,99397,6423541,64.61,64537,15547,0.2409,2179002,33.7637,399.66
2042,20,0.000372,99380,37,99362,6324144,63.64,63065,15526,0.2462,2114465,33.5284,396.84
2042,21,0.000407,99343,40,99323,6224783,62.66,61624,15503,0.2516,2051400,33.2889,393.97
2042,22,0.000440,99303,44,99281,6125459,61.68,60214,15478,0.2571,1989776,33.0450,391.04
2042,23,0.000473,99259,47,99236,6026178,60.71,58834,15452,0.2626,1929562,32.7965,388.06
2042,24,0.000505,99212,50,99187,5926942,59.74,57484,15425,0.2683,1870728,32.5432,385.02
